Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
b_{cge00030,C00672}, 0.868299253433, 1.17625165977, 0.0291885181114, 9.06739376744e-90, 3.2494577759, 1.75327961572e-08, 0.0559810385192, 0.4000135952, 1.22854497334, 4.11619640449
b_{cge00030,C00673}, 0.864908430589, 1.16058410539, 0.027660652681, 4.19958597103e-134, 3.24284965635, 2.07068239468e-08, 0.0604037643173, 0.422640630089, 1.22193656368, 4.0841279336
b_{cge00030,C01172}, 0.855115595237, 1.17194391553, 0.0304515634331, 1.46702370153e-87, 3.286564907, 5.49106389826e-08, 0.0589955361938, 0.390752472694, 1.20362129653, 4.1855385771
b_{cge00030,C01236}, 0.858480103252, 1.15492863264, 0.0277130368432, 7.84399702426e-124, 3.21034909264, 2.91654682347e-08, 0.0586796942765, 0.41579848854, 1.22072514633, 4.00965292381
b_{cge00030,C01801}, 0.858614971944, 1.17033463259, 0.0291532059684, 1.86146381296e-146, 3.26311151201, 2.78832390084e-08, 0.0599141927383, 0.405822416489, 1.2101418733, 4.15526970561
b_{cge00030,C05345}, 0.842651980198, 1.16194860218, 0.0294558880074, 5.54828448154e-73, 3.22672063632, 2.04246114029e-08, 0.0533341580866, 0.387892161863, 1.16214338269, 4.11506404225
b_{cge00030,C05378}, 0.859184269784, 1.16855054807, 0.0267022881407, 2.34298630966e-112, 3.210767561, 1.03300596349e-08, 0.0615688203395, 0.405718392858, 1.21964796918, 4.04592487163
b_{cge00030,C05382}, 0.864184219353, 1.17589547696, 0.0290084535314, 6.93203233521e-88, 3.26367644589, 6.94703216899e-09, 0.0539973083282, 0.400227669277, 1.23107406953, 4.02829914184
b_{cge00040,C00013}, 0.751241762554, 1.0326243623, 0.0210528468287, 8.85146838114e-35, 2.89028658246, 4.46834055562e-07, 0.0533349602725, 0.347616165804, 1.0406907785, 3.59036733107
b_{cge00040,C00026}, 0.743983727819, 1.01698319829, 0.0208687655578, 9.77528627882e-81, 2.8044911886, 8.65781791747e-07, 0.0500293574358, 0.340825116617, 1.03514691376, 3.52269758598
b_{cge00040,C00029}, 0.747494414175, 1.02288137962, 0.0186232909823, 1.11478993313e-56, 2.81989473503, 4.11779792838e-07, 0.0500065071961, 0.350135383994, 1.03634769751, 3.58245835076
b_{cge00040,C00069}, 0.738020665287, 1.02149247371, 0.0196180524406, 7.71843442312e-60, 2.87466562525, 7.02891658035e-07, 0.049631208467, 0.333928198289, 1.02867394322, 3.65268040027
b_{cge00040,C00080}, 0.755035244567, 1.03404518742, 0.0205691860272, 4.10948322796e-46, 2.89209297478, 8.51483280509e-07, 0.054950718536, 0.34181170688, 1.06900092826, 3.59190497339
b_{cge00040,C00103}, 0.734200984607, 1.00750202615, 0.0198239817799, 1.63014256135e-51, 2.7679025311, 3.45250426901e-07, 0.0503568381984, 0.34077235384, 1.03239643575, 3.54519366659
b_{cge00040,C00181}, 0.736612757607, 1.01917648692, 0.0205364337225, 5.34713937376e-54, 2.87218918989, 5.43369997536e-07, 0.0518101383728, 0.331800127963, 1.03809349456, 3.61515619226
b_{cge00040,C00191}, 0.479329288001, 0.59376235368, 0.0140703479127, 0.000169269990463, 1.71783233231, 0.000772469619861, 0.0487513810079, 0.255068236248, 0.686721955459, 2.15219735431
b_{cge00040,C00199}, 0.741886133564, 1.0176257977, 0.0197498599083, 2.65829088057e-47, 2.78853845507, 2.56523892556e-07, 0.0532878588574, 0.342505524671, 1.04662259027, 3.55394737546
b_{cge00040,C00231}, 0.752009484393, 1.04518956456, 0.0206883475539, 9.55318336114e-60, 2.89626139775, 4.49535774772e-07, 0.0490464641698, 0.335680350592, 1.04848764223, 3.68234342196
b_{cge00040,C00259}, 0.727142877695, 1.00799884348, 0.0208716431611, 1.33903272129e-44, 2.77555867951, 4.55425358176e-07, 0.050082433249, 0.33375668956, 1.00825976604, 3.6208762027
b_{cge00040,C00310}, 0.75994399949, 1.0569827142, 0.0199675478788, 4.93881138809e-35, 2.93039332691, 5.00575340569e-07, 0.0499657164021, 0.346441038841, 1.06392771364, 3.71407147878
b_{cge00040,C00312}, 0.747974892278, 1.01960096922, 0.0193184446062, 2.71158085462e-40, 2.83385700652, 6.03575547599e-07, 0.0566457087104, 0.353307010222, 1.03595925248, 3.59545717988
b_{cge00040,C00379}, 0.743297111432, 1.03257883942, 0.0198515335924, 8.17817469692e-46, 2.86610498696, 3.84391878434e-07, 0.0539340244691, 0.342468414541, 1.01482739139, 3.73184473101
b_{cge00040,C00433}, 0.738760103811, 1.01567942824, 0.0184183972616, 8.14379935138e-37, 2.8765842382, 1.02117821626e-06, 0.0541554598582, 0.343375571905, 1.01727749773, 3.63967250217
b_{cge00040,C00532}, 0.877797719133, 0.718090032015, 0.0122021720736, 0.000999341380071, 2.26762522144, 0.058185882767, 0.354513176747, 0.694045103247, 1.21136498465, 2.70407456485
b_{cge00040,C00618}, 0.751473483489, 1.02781063201, 0.0205680146535, 2.64414763122e-50, 2.87581559182, 5.80660803529e-07, 0.0491307321979, 0.345880985119, 1.0609691558, 3.69780205086
b_{cge00040,C00800}, 0.740903876914, 1.0105348407, 0.0204949903551, 2.7564680779e-35, 2.75747611131, 6.23516818207e-07, 0.054594179119, 0.347977649366, 1.04627077676, 3.56846755296
b_{cge00040,C01335}, 0.747254833709, 1.02807815305, 0.0203038884602, 9.0408598694e-73, 2.86608322565, 5.7022574344e-07, 0.0518025917298, 0.344834876401, 1.04381943023, 3.70138056981
b_{cge00040,C02266}, 0.717278159841, 0.966348246623, 0.0202156230337, 1.44462855779e-41, 2.73846496268, 6.76385712097e-07, 0.0498235757224, 0.335297316009, 1.00755155898, 3.47124731185
b_{cge00040,C03033}, 0.740308841535, 1.02287050591, 0.0183785481543, 5.66514343951e-61, 2.81587792277, 5.77406014929e-07, 0.0494002335277, 0.34634708175, 1.02508541674, 3.62234493614
b_{cge00051,C00009}, 0.837323241648, 1.05220511696, 0.0219951089438, 5.49610472139e-33, 2.98895998203, 9.09127845328e-05, 0.105675479653, 0.446960356531, 1.1968003963, 3.7854908664
b_{cge00051,C00013}, 0.82918852623, 1.04547976584, 0.0210116308995, 1.47878462031e-20, 2.96248645316, 0.000127872301648, 0.106836845268, 0.439277415741, 1.16410340085, 3.78323680296
b_{cge00051,C00080}, 0.832010561075, 1.0211891578, 0.0227845086814, 1.64522338794e-24, 2.93232941723, 0.000108263410393, 0.108779053194, 0.461217161676, 1.19458339005, 3.64590482996
b_{cge00051,C00095}, 0.90286097384, 0.710375311946, 0.0124344651212, 0.000137622582565, 2.29741321387, 0.0650658679757, 0.378169826101, 0.732586379443, 1.24403979869, 2.76109638864
b_{cge00051,C00096}, 0.838105562879, 1.05094961898, 0.0210263159189, 6.57059443977e-17, 2.99113526673, 7.64053821587e-05, 0.103328268359, 0.452158565698, 1.18827476357, 3.7433602312
b_{cge00051,C00111}, 0.819221159249, 1.01537303627, 0.0203589315658, 4.14372372634e-18, 2.88887404202, 9.19036886856e-05, 0.095173417117, 0.446044436115, 1.16250091473, 3.64408817543
b_{cge00051,C00118}, 0.814736456584, 1.01580905771, 0.0214254841893, 1.5038081912e-36, 2.88931311363, 0.000119893365135, 0.0956480096266, 0.446650744946, 1.15255496842, 3.59558475495
b_{cge00051,C00159}, 0.62214292725, 0.690332241923, 0.0186969022924, 1.27308217324e-06, 2.01636005651, 7.08615598277e-05, 0.105013212427, 0.400297612711, 0.904789630891, 2.47413319391
b_{cge00051,C00267}, 0.539361997186, 0.633112064443, 0.0170926273791, 1.66526332857e-06, 1.82324905328, 2.91537072113e-05, 0.0688961321634, 0.321044732279, 0.778895625441, 2.24463681331
b_{cge00051,C00275}, 0.820719838552, 1.02215287611, 0.02146662101, 4.68471657319e-23, 2.89865264374, 9.74274143981e-05, 0.0999949417932, 0.453901772198, 1.16409594529, 3.62081422581
b_{cge00051,C00325}, 0.82188151637, 1.0433091377, 0.0219774642757, 1.05970144068e-32, 2.9188656619, 0.000137599615604, 0.103317173863, 0.446312634257, 1.1475053381, 3.661931095
b_{cge00051,C00577}, 0.813172532528, 1.01022133126, 0.0207584121387, 8.85327239367e-23, 2.90776794772, 7.08819629845e-05, 0.104840081171, 0.441085321185, 1.14675821181, 3.62810596278
b_{cge00051,C00636}, 0.837741776429, 1.0442976698, 0.0212479225845, 3.05932001342e-28, 2.9851403316, 7.03763536086e-05, 0.103094290311, 0.459557134087, 1.17459022244, 3.68772572942
b_{cge00051,C00665}, 0.816519838621, 1.01204110465, 0.0213736522134, 1.49912656256e-19, 2.8843175226, 8.61901367814e-05, 0.106533760365, 0.44593632753, 1.15607461593, 3.65195938603
b_{cge00051,C00794}, 0.910904533103, 0.715052876196, 0.0128773093113, 0.00106840101805, 2.29343579032, 0.0659189280448, 0.382217905392, 0.734754862762, 1.24383469553, 2.721025528
b_{cge00051,C01019}, 0.837939091873, 1.03796738414, 0.022474271426, 5.03645671863e-25, 2.95389188412, 9.85366379111e-05, 0.105036216287, 0.453083296257, 1.19626116016, 3.70047628235
b_{cge00051,C01094}, 0.831381442019, 1.04730000896, 0.0228377135943, 1.52616922814e-15, 2.94657447253, 9.06411913622e-05, 0.103726284241, 0.447937058501, 1.16112776744, 3.76419019916
b_{cge00051,C01222}, 0.836580591839, 1.04001960845, 0.0221447282713, 1.45060862809e-21, 2.97116401061, 0.000115935269776, 0.105797472633, 0.457272977126, 1.17857023935, 3.74866149766
b_{cge00051,C01720}, 0.818895758134, 1.03094560422, 0.021678680988, 4.95259339292e-22, 2.93948053095, 8.78696442438e-05, 0.101174539867, 0.449676652815, 1.14030972349, 3.62600924387
b_{cge00051,C02985}, 0.82433574376, 1.02975063403, 0.0220778233135, 5.93924389148e-20, 2.91431330391, 0.000149933171132, 0.0985784371644, 0.458082475613, 1.16422589633, 3.66884541424
b_{cge00051,C03827}, 0.828632519832, 1.04727032257, 0.0216300301281, 3.03123386544e-25, 2.92749950072, 0.000126957245783, 0.104182520253, 0.456516192138, 1.14871922929, 3.70830738148
b_{cge00051,C05345}, 0.825353680283, 1.03449375039, 0.0214123249847, 9.09281902034e-24, 2.91462231618, 0.00010973021203, 0.101630467179, 0.445429141696, 1.17041494005, 3.66923344463
b_{cge00051,C05378}, 0.826257406657, 1.03051036405, 0.0215694015283, 8.41001008084e-38, 2.85382400227, 8.66159478474e-05, 0.099243766234, 0.449726177779, 1.18969159239, 3.62516527408
b_{cge00052,C00009}, 0.0335519344544, 0.205488821861, 0.00192998665656, 6.25963028273e-167, 0.15213252966, 1.33468299891e-55, 1.27078475636e-19, 7.19790115217e-10, 0.000125679785085, 0.372478315886
b_{cge00052,C00013}, 0.0320541738008, 0.164404638141, 0.00185026750994, 3.85938950227e-203, 0.141644866587, 1.34728780491e-55, 2.90816236389e-19, 7.48455022264e-10, 0.000157333981863, 0.366729526926
b_{cge00052,C00029}, 0.0349504068838, 0.181195461051, 0.00180196465376, 5.04355292573e-268, 0.169391929022, 6.80168111187e-58, 8.08361773478e-20, 6.37415930235e-10, 0.000196747464729, 0.403407421075
b_{cge00052,C00031}, 0.0364810274258, 0.190479199837, 0.00196391544275, 2.27044018317e-182, 0.159138099226, 1.36038400172e-55, 2.32825954185e-19, 6.36301288638e-10, 0.000137742111786, 0.414057841839
b_{cge00052,C00052}, 0.0361220777214, 0.179624165972, 0.00183553825071, 1.39629211764e-213, 0.162044921724, 7.50167284847e-58, 3.24591037687e-19, 1.08948998429e-09, 0.000175693925501, 0.436097973895
b_{cge00052,C00080}, 0.0325828005008, 0.17733704701, 0.00171160162936, 1.21085136326e-227, 0.143259225349, 5.55798598116e-56, 1.12969732771e-19, 7.50147176907e-10, 0.000155528634913, 0.354477957364
b_{cge00052,C00089}, 2.73356577841e-12, 1.38407386831e-11, 9.03841656791e-13, 3.5900407684e-19, 1.06888303386e-11, 7.53532082601e-19, 1.36968558377e-16, 5.42982443798e-15, 1.2130635497e-13, 2.68493841832e-11
b_{cge00052,C00095}, 4.16452735893e-27, 3.78487809746e-26, 6.4682148666e-28, 1.76453976642e-35, 1.96843787993e-27, 8.24697804096e-35, 7.42907821636e-33, 3.68368668603e-31, 1.06761491633e-29, 1.08287341621e-26
b_{cge00052,C00103}, 0.0350613512813, 0.182000223995, 0.00199014628964, 0.0, 0.160366887649, 5.00711473873e-57, 5.57344944672e-19, 9.34115889738e-10, 0.000155479028697, 0.411605909923
b_{cge00052,C00116}, 0.00180697401994, 0.00857582492648, 0.000526793551515, 2.21901336585e-11, 0.00792073873368, 4.19493976694e-10, 3.46756185049e-07, 7.70344240915e-06, 0.000160727576801, 0.0203930842743
b_{cge00052,C00124}, 0.0348923739212, 0.203033388727, 0.00231849466825, 4.63812305093e-179, 0.146759058462, 1.0599128813e-55, 2.51368384387e-19, 7.081590218e-10, 0.000146641761304, 0.354288316287
b_{cge00052,C00137}, 4.3732811919e-30, 1.90520323631e-29, 1.32919104723e-30, 2.0177772272e-38, 2.01099597963e-29, 3.85520463946e-38, 6.23506096445e-35, 4.44828769608e-33, 2.26940515226e-31, 5.24632950311e-29
b_{cge00052,C00159}, 2.49193426054e-19, 8.47372444675e-19, 5.94938108418e-20, 6.11083545479e-25, 1.48325947858e-18, 2.01940510128e-23, 2.85473018322e-22, 5.80797374661e-21, 9.61080540977e-20, 2.36227850595e-18
b_{cge00052,C00243}, 0.430749143873, 0.497531858339, 0.0194959759817, 1.04779684469e-17, 1.4194862254, 5.11665364317e-14, 0.0674006488225, 0.273671689822, 0.619535872006, 1.80214446547
b_{cge00052,C00267}, 7.47835835669e-09, 2.0233545791e-08, 1.40740636873e-09, 1.4162674152e-13, 4.64905856436e-08, 5.88156052203e-13, 1.20741827472e-11, 2.16637133003e-10, 3.77203840701e-09, 7.86155176588e-08
b_{cge00052,C00446}, 0.0337793829925, 0.190142664145, 0.00187762256136, 0.0, 0.138238557685, 1.45061703435e-57, 8.9485765032e-20, 5.40291856865e-10, 0.000120142303606, 0.38084680311
