Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
b_{cge00010,C00009}, 0.595523279205, 0.921200788605, 0.0640111899946, 1.24775447793e-64, 2.78636888867, 2.65953925406e-11, 0.0176157631708, 0.209684300023, 0.750887203312, 3.5492134294
b_{cge00010,C00011}, 0.666982025503, 0.978589805991, 0.0703433778815, 9.97172318999e-39, 2.69849439349, 2.79541693681e-10, 0.0159036658898, 0.200658999034, 0.938974467666, 3.40353971346
b_{cge00010,C00013}, 0.618409331834, 0.976814201648, 0.0701060005416, 8.49880806786e-28, 2.62575534974, 3.1611597624e-10, 0.0198192952778, 0.205674986993, 0.778937353607, 3.00569024369
b_{cge00010,C00022}, 0.634741970687, 1.09053546999, 0.0730434107843, 7.10698571532e-20, 2.26522325466, 1.49412835333e-10, 0.016424759605, 0.170361385145, 0.858813612352, 3.36897226399
b_{cge00010,C00033}, 0.569291005146, 0.884000771318, 0.0653262882868, 4.40795888313e-35, 2.60469784547, 1.23040834571e-08, 0.0173266411719, 0.188312641771, 0.742941138966, 3.23760271093
b_{cge00010,C00036}, 0.605353872026, 0.943738258193, 0.0637478003324, 4.00179346653e-48, 2.46293818474, 4.23554508207e-10, 0.023025952248, 0.213600865104, 0.837277020316, 3.332564399
b_{cge00010,C00074}, 0.580284937896, 0.881706269815, 0.0607908530469, 8.07407818302e-33, 2.58455087282, 3.55258355802e-09, 0.0159577388561, 0.217646983814, 0.754199590421, 2.99231677305
b_{cge00010,C00080}, 0.635878100446, 0.961322227189, 0.0630961593921, 1.219172453e-61, 2.38633603149, 4.24812035604e-11, 0.0139608828672, 0.266312766691, 0.874031765617, 3.33817680173
b_{cge00010,C00084}, 0.60410273347, 0.928204693717, 0.0654537959693, 7.88915983578e-53, 2.82731959487, 1.64784933693e-09, 0.0158255050539, 0.209662922984, 0.777326875758, 3.5600093111
b_{cge00010,C00103}, 0.646020823144, 1.01762674458, 0.0705879529166, 7.14054093925e-33, 2.76877155189, 1.05659967672e-09, 0.0136506008515, 0.184098591356, 0.714960830999, 3.75407259617
b_{cge00010,C00111}, 0.617985459699, 0.941996884767, 0.0692284097803, 5.97164046392e-35, 2.7405632536, 5.25824837988e-11, 0.0196001370125, 0.206495354179, 0.845624671467, 3.19600170265
