Precursor Mass,Retention Time,Observation Confidence,Average Observation Score,Compound
continuous,continuous,continuous,continuous,string
,,,,meta
191.0196,12.52,0.75,0.75,C20896
259.0221,12.87,0.824170988717,0.824170988717,C03735
113.035,13.89,0.0,0.0,C00429
429.1574,16.64,0.75,0.75,C10884
346.059,18.39,0.702220183966,0.356110091983,C00020
215.0328,14.21,0.75,0.75,C18082
160.0613,36.62,0.0,0.0,C19694
295.0952,43.33,0.75,0.75,C03995
379.084,14.21,0.75,0.75,C11190
149.0452,15.31,0.0,0.0,C08353
113.0249,50.62,0.75,0.75,C07091
182.045,39.59,0.668373740035,0.569186870017,C00847
525.0639,12.39,0.75,0.75,C18596
150.0554,16.8,0.75,0.75,C07301
159.1021,2.6,0.794540229885,0.794540229885,C03865
257.0782,20.98,0.89549846141,0.89549846141,C09283
265.0836,41.5,0.462398951889,0.462398951889,C19038
474.0527,13.63,0.75,0.75,C14010
89.0254,20.11,0.786908299581,0.786908299581,C02426
276.1104,14.74,0.75,0.75,C01449
226.084,16.45,0.0,0.0,C10679
339.0672,53.89,0.663745277024,0.663745277024,C09206
132.0297,13.59,0.75,0.75,C16433
175.0244,2.45,0.841807909605,0.841807909605,C06033
129.0193,45.84,0.0,0.0,C02800
165.0554,1.29,0.75,0.75,C11457
159.1024,5.09,0.75,0.75,C03865
275.09,16.56,0.340509432386,0.340509432386,C09926
337.0738,16.49,0.390313360231,0.390313360231,C18339
259.0221,12.87,0.797054598773,0.797054598773,C05345
179.0562,14.03,0.842216216216,0.842216216216,C06467
233.0431,1.31,0.408114461202,0.408114461202,C21001
359.078,50.19,0.274018681319,0.274018681319,C01850
382.1023,47.05,0.75,0.75,C10565
520.0747,16.5,0.75,0.75,C11435
179.0562,16.68,0.0,0.0,C19891
149.0452,15.31,0.0,0.0,C02096
303.0839,41.3,0.772511859099,0.772511859099,C18360
187.0415,20.86,0.75,0.75,C16212
179.0562,14.03,0.894512944885,0.894512944885,C02782
131.0719,54.51,0.792397660819,0.792397660819,C06103
409.014,43.49,0.0,0.0,C18013
173.1019,13.47,0.75,0.75,C02385
131.0348,50.95,0.0,0.0,C04181
256.0592,14.36,0.75,0.75,C04207
266.0883,14.09,0.157690396607,0.157690396607,C06469
222.0773,49.84,0.745821871552,0.745821871552,C14433
442.9815,16.35,0.75,0.75,C16616
245.1155,47.61,0.685597541455,0.685597541455,C09605
631.1136,7.99,0.75,0.75,C19971
187.0415,20.86,0.808213375812,0.808213375812,C03203
116.0713,16.51,0.0,0.0,C07457
149.0452,15.31,0.0,0.0,C01394
151.0401,52.78,0.44,0.22,C05593
267.0739,43.02,0.784376265695,0.784376265695,C16603
445.2186,28.91,0.0,0.0,C13814
116.0713,16.51,0.0,0.0,C00719
197.0433,54.36,0.48,0.24,C05584
175.0255,50.62,0.75,0.75,C03387
259.0221,12.87,0.558078510755,0.558078510755,C03654
335.0349,54.53,0.460554292117,0.460554292117,C19090
275.0775,49.5,0.75,0.75,C08512
245.1154,48.94,0.589940617894,0.589940617894,C02206
190.0506,54.5,0.805648591274,0.777824295637,C05635
144.0664,49.82,0.0,0.0,C05825
427.1383,37.6,0.75,0.75,C11743
188.0932,53.42,0.75,0.75,C10124
372.975,20.53,0.75,0.75,C19029
245.1154,48.94,0.802666043031,0.802666043031,C19972
245.1155,47.61,0.708952573123,0.708952573123,C09601
245.1154,48.94,0.589014693281,0.589014693281,C09292
251.0795,38.85,0.75,0.75,C01736
345.0652,12.31,0.523367402353,0.523367402353,C04581
102.0556,14.17,0.0,0.0,C01026
453.0983,53.38,0.75,0.75,C12394
463.0476,44.96,0.75,0.75,C08422
427.105,12.9,0.75,0.75,C12425
193.0349,13.51,0.894961069487,0.894961069487,C06473
149.0452,15.31,0.0,0.0,C16639
313.0579,45.33,0.0,0.0,C03190
151.0401,52.78,0.0,0.0,C04043
299.0231,12.28,0.0,0.0,C10394
775.2542,48.49,0.75,0.75,C01217
203.0832,49.39,0.497690760227,0.497690760227,C10743
257.0554,43.07,0.75,0.75,C07910
512.2258,28.59,0.75,0.75,C07032
149.0452,15.31,0.0,0.0,C01488
549.0913,16.76,0.75,0.75,C12638
445.1924,26.67,0.75,0.75,C11133
377.1944,53.48,0.8313677958,0.8313677958,C17012
421.1411,52.04,0.75,0.75,C11660
332.1284,52.44,0.75,0.75,C11341
505.1356,42.57,0.75,0.75,C02081
335.0949,1.99,0.860576923077,0.860576923077,C18363
267.066,14.21,0.519257294314,0.519257294314,C00858
146.0458,18.64,0.709763636926,0.709763636926,C05938
250.0177,54.58,0.75,0.75,C11686
429.0505,10.82,0.75,0.75,C08160
185.1185,6.51,0.877162629758,0.877162629758,C11404
323.0939,16.51,0.242325516264,0.242325516264,C04420
157.0768,37.78,0.0,0.0,C19463
213.0155,4.94,0.577811375805,0.577811375805,C16637
265.0482,12.7,0.75,0.75,C18252
357.1337,42.61,0.418324714821,0.418324714821,C05366
129.0569,54.17,0.0,0.0,C03500
328.0417,5.66,0.75,0.75,C02353
313.0576,42.03,0.133338403696,0.133338403696,C07590
129.0193,45.84,0.0,0.0,C00490
191.0204,17.48,0.7674903592,0.7674903592,C20889
217.083,16.66,0.75,0.75,C20958
177.0413,49.57,0.0,0.0,C19679
130.0872,25.79,0.0,0.0,C01933
405.1228,12.38,0.75,0.75,C10835
179.0562,14.03,0.842216216216,0.842216216216,C21050
433.1484,54.32,0.614198900859,0.614198900859,C09469
175.0244,2.45,0.75,0.75,C03289
371.1467,13.02,0.75,0.75,C10640
193.0354,52.43,0.75,0.75,C00905
150.0554,16.8,0.21940036574,0.21940036574,C17756
241.012,12.9,0.464689764974,0.464689764974,C04299
355.0084,13.51,0.75,0.75,C19020
187.1089,16.55,0.883231240429,0.536615620214,C02727
137.0251,51.58,0.840474020055,0.840474020055,C10832
289.1196,52.35,0.381235031138,0.381235031138,C19607
337.0511,43.03,0.673773626343,0.673773626343,C18837
248.13,5.02,0.6467273242,0.6467273242,C15032
187.1089,16.55,0.883231240429,0.571615620214,C12989
160.0614,21.87,0.626922642325,0.626922642325,C05016
333.0569,52.9,0.75,0.75,C04703
405.1833,13.25,0.75,0.75,C14648
147.0447,1.27,0.456653066323,0.456653066323,C17268
173.0819,5.21,0.885893644507,0.697946822253,C08278
130.0872,29.07,0.0,0.0,C16434
151.0401,52.78,0.0,0.0,C02519
193.0354,52.43,0.75,0.456666666667,C00191
211.0757,12.68,0.0,0.0,C14233
245.1154,48.94,0.631998790568,0.631998790568,C09476
292.1428,28.32,0.75,0.75,C07325
475.1966,13.94,0.75,0.75,C11132
128.0345,50.95,0.0,0.0,C01879
353.104,1.31,0.761903782345,0.761903782345,C10498
111.0082,12.5,0.31,0.155,C01546
161.045,14.07,0.632593624486,0.632593624486,C06485
211.0757,12.68,0.0,0.0,C01408
257.0782,20.98,0.75,0.75,C05131
146.0458,18.64,0.762332695985,0.762332695985,C03790
147.0662,39.92,0.0,0.0,C00418
329.1358,13.0,0.0538307274866,0.0538307274866,C11871
179.0562,14.03,1.0,0.917837837838,C00095
327.0483,51.68,0.75,0.75,C16755
421.1876,50.94,0.75,0.75,C09801
259.0221,12.87,0.56081423619,0.56081423619,C01094
475.9559,17.68,0.75,0.75,C20349
289.0846,43.14,0.75,0.75,C14213
158.0607,3.69,0.80305075594,0.80305075594,C06345
164.0346,2.89,0.77413858387,0.77413858387,C06052
161.045,14.07,0.658124847383,0.658124847383,C06474
165.0554,1.29,0.587603554488,0.587603554488,C12206
245.1153,42.44,0.678836740107,0.678836740107,C09292
147.0662,39.92,0.0,0.0,C06471
172.0405,50.12,0.0,0.0,C06325
87.0462,47.19,0.35,0.175,C00246
261.0895,54.15,0.75,0.75,C18260
481.1351,50.45,0.75,0.75,C09775
351.1337,45.29,0.77622305141,0.77622305141,C03292
606.1872,44.54,0.727634267541,0.727634267541,C19850
495.2308,12.85,0.888730998504,0.888730998504,C03009
131.0458,13.85,0.743421700326,0.743421700326,C02642
191.0196,12.52,0.75,0.75,C20890
131.0458,13.85,0.768992162412,0.768992162412,C19258
367.0839,40.32,0.751012965964,0.751012965964,C12401
226.084,16.45,0.216422485425,0.216422485425,C03621
161.045,14.07,0.357672306384,0.357672306384,C01989
144.0453,3.06,0.56246538932,0.56246538932,C06415
128.0355,20.85,0.0,0.0,C01879
515.1169,16.48,0.781988789818,0.781988789818,C16222
129.018,22.91,0.0,0.0,C01732
131.035,49.31,0.75,0.75,C04106
116.0346,17.02,0.0,0.0,C03508
135.045,50.1,0.75,0.75,C07211
243.0634,21.99,0.831071076012,0.831071076012,C00299
515.1169,16.48,0.599381830326,0.599381830326,C10468
144.0666,46.94,0.0,0.0,C03656
443.1287,13.04,0.75,0.75,C19703
405.1476,19.24,0.75,0.75,C18375
267.0739,43.02,0.0,0.0,C20934
131.0353,47.21,0.0,0.0,C02674
160.0613,36.62,0.0,0.0,C00956
713.4876,2.5,0.0,0.0,C15940
175.0255,50.62,0.753670631082,0.753670631082,C03289
346.059,18.39,0.296995102782,0.296995102782,C00362
498.9234,12.47,0.859756097561,0.859756097561,C04477
135.0293,14.22,0.75,0.75,C01620
115.0394,42.79,0.0,0.0,C06255
193.0349,13.51,0.85030116057,0.85030116057,C00558
413.068,19.35,0.75,0.75,C04712
344.1008,15.02,0.75,0.75,C17757
497.1028,50.11,0.75,0.75,C03646
339.0884,14.99,0.747076743994,0.747076743994,C17473
451.1337,43.24,0.756885592146,0.756885592146,C18683
103.0404,38.84,0.0,0.0,C03197
379.1167,49.4,0.814856854584,0.814856854584,C14612
611.1419,39.95,0.75,0.75,C00127
317.1517,4.69,0.75,0.75,C07571
425.1582,43.92,0.75,0.75,C09116
164.0717,43.81,0.0519856590215,0.0519856590215,C07527
267.0739,43.02,0.0,0.0,C19792
382.0607,53.09,0.75,0.75,C07760
407.177,12.33,0.75,0.75,C09579
267.0973,42.49,0.75,0.75,C19461
233.0431,1.31,0.788262411348,0.788262411348,C07731
185.1185,6.51,0.1431994448,0.1431994448,C13945
151.0401,52.78,0.0,0.0,C13636
165.0189,35.71,0.752565418163,0.752565418163,C14100
195.0507,14.3,0.81307138689,0.81307138689,C15930
243.0634,21.99,0.775685920068,0.775685920068,C12090
118.0508,14.07,0.780940594059,0.780940594059,C11108
87.0462,47.19,0.0,0.0,C02632
429.0802,43.94,0.75,0.75,C18555
267.066,14.21,0.204428515926,0.204428515926,C12125
357.1337,42.61,0.43587720826,0.43587720826,C10682
116.0713,16.51,0.0,0.0,C01826
146.0455,14.24,0.29,0.29,C12269
259.0221,12.87,0.824170988717,0.824170988717,C02965
245.1155,47.61,0.75,0.75,C20424
323.1422,48.62,0.651886528875,0.380943264438,C19494
194.0463,46.03,0.770610057708,0.770610057708,C05604
243.0634,21.99,0.75812901149,0.75812901149,C08466
179.0562,16.68,0.0548124957228,0.0548124957228,C01487
130.0872,29.07,0.0,0.0,C16439
193.0354,52.43,0.75,0.75,C21034
421.1411,52.04,0.791053850344,0.791053850344,C11644
433.1016,13.21,0.75,0.75,C11601
287.0889,42.53,0.406153351068,0.406153351068,C09471
130.0872,25.79,0.0,0.0,C01570
202.1088,24.8,0.0,0.0,C04083
288.0306,45.56,0.75,0.75,C14927
245.0428,13.06,0.825665509259,0.825665509259,C03274
177.0413,49.57,0.0,0.0,C16737
481.1365,19.21,0.75,0.75,C09775
151.0401,52.78,0.0,0.0,C02657
313.0572,46.41,0.0,0.0,C00341
144.0666,46.94,0.0,0.0,C03239
333.0284,17.59,0.75,0.75,C04606
272.0682,52.14,0.763949671772,0.763949671772,C19271
133.0138,12.44,0.754329004329,0.642164502165,C00711
315.0841,18.65,0.0,0.0,C16925
301.0663,14.2,0.13,0.13,C01709
490.165,52.63,0.75,0.75,C11813
193.0349,13.51,0.85030116057,0.85030116057,C06477
358.1216,52.58,0.911713286713,0.911713286713,C12717
315.0552,54.97,0.763615145228,0.763615145228,C08999
259.0221,12.87,0.513789839031,0.513789839031,C00636
229.1446,8.0,0.0,0.0,C19143
235.073,28.58,0.863590683377,0.863590683377,C15605
179.0562,14.03,0.842216216216,0.842216216216,C02209
217.083,16.66,0.839101034208,0.839101034208,C03738
344.1148,53.75,0.75,0.75,C08520
275.0231,17.61,0.266993367943,0.266993367943,C15627
160.0614,21.87,0.75,0.75,C02207
279.0788,12.29,0.0,0.0,C20282
175.0244,2.45,0.75,0.75,C03387
281.055,16.6,0.548947901044,0.548947901044,C14265
257.0782,20.98,0.873464032296,0.873464032296,C16929
301.108,16.55,0.82693877551,0.82693877551,C18425
675.2497,43.13,0.75,0.75,C12954
121.0298,52.83,0.75,0.75,C00539
285.9851,47.1,0.75,0.75,C21069
208.0621,49.7,0.53119981962,0.53119981962,C03710
405.1455,13.94,0.75,0.75,C18375
359.1282,25.47,0.64443938349,0.64443938349,C07184
193.0354,52.43,0.836991869919,0.836991869919,C01062
335.1079,2.92,0.75,0.75,C18461
237.0915,26.37,0.75,0.75,C07501
248.0026,4.2,0.75,0.75,C18508
177.0413,49.57,0.75,0.75,C05394
165.0401,14.25,0.819539666993,0.819539666993,C00545
130.0872,29.07,0.0,0.0,C16647
372.072,53.61,0.764032743067,0.764032743067,C16698
191.02,54.61,0.859296482412,0.859296482412,C00679
159.1021,2.6,0.77658045977,0.77658045977,C16649
167.0343,36.23,0.0,0.0,C03235
117.0564,51.36,0.0,0.0,C20827
391.1289,43.46,0.701367818061,0.701367818061,C17066
329.1358,13.0,0.128139913446,0.128139913446,C11867
354.045,16.53,0.75,0.75,C18730
280.1056,14.26,0.81003868085,0.81003868085,C02494
542.0971,18.26,0.189149756698,0.189149756698,C04121
116.051,1.94,0.0,0.0,C00463
311.1691,6.33,0.152622322029,0.152622322029,C10436
219.0783,38.04,0.75,0.75,C19716
315.0552,54.97,0.466619293201,0.466619293201,C10176
180.0671,25.18,0.534803821284,0.534803821284,C20807
367.1315,1.44,0.75,0.75,C11796
203.0832,49.39,0.784608979756,0.784608979756,C07839
293.0555,41.29,0.0,0.0,C17132
219.0783,38.04,0.326974185969,0.326974185969,C00643
202.1093,52.18,0.0,0.0,C08435
130.0872,25.79,0.0,0.0,C00407
335.0347,47.41,0.820587253921,0.820587253921,C08726
218.1045,44.88,0.757130677414,0.553565338707,C00864
149.0452,15.31,0.0,0.0,C02205
130.0872,25.79,0.0,0.0,C16434
409.014,43.49,0.0,0.0,C18014
243.0634,21.99,0.754519682764,0.754519682764,C09778
352.067,17.72,0.75,0.75,C01304
279.0788,12.29,0.0,0.0,C16996
150.0554,16.8,0.125775310209,0.125775310209,C16571
545.1691,13.86,0.752365930599,0.752365930599,C04194
130.0872,29.07,0.0,0.0,C02486
146.0458,18.64,0.47306183976,0.28153091988,C12269
257.0782,20.98,0.875248698832,0.875248698832,C08465
147.0297,21.13,0.75,0.75,C02266
102.0556,14.17,0.0,0.0,C00334
293.1154,51.68,0.75,0.415,C11045
179.0562,14.03,0.842216216216,0.842216216216,C01825
236.0245,16.47,0.75,0.75,C18929
129.0569,54.17,0.926952141058,0.926952141058,C02129
193.0354,52.43,0.235993414077,0.235993414077,C19137
163.0402,50.13,0.638750535705,0.638750535705,C00166
231.0278,14.21,0.0,0.0,C02895
203.0926,52.91,0.75,0.75,C04587
179.0562,16.68,0.0,0.0,C10906
267.0739,43.02,0.75,0.75,C12117
179.0562,14.03,0.842216216216,0.842216216216,C00962
266.0883,14.09,0.579911862866,0.579911862866,C08507
235.0733,43.1,0.578228465642,0.578228465642,C15605
180.0671,42.64,0.100331099354,0.100331099354,C01536
303.083,38.8,0.840073529412,0.840073529412,C19013
190.0513,41.68,0.584877790194,0.584877790194,C06725
375.1343,52.06,0.662891944488,0.662891944488,C07384
384.1006,1.58,0.75,0.75,C03431
443.1493,50.37,0.788769606052,0.788769606052,C06973
151.0401,52.78,0.0,0.0,C17900
170.9443,11.0,0.0,0.0,C14839
245.1155,47.61,0.675701341596,0.675701341596,C17490
192.0325,16.7,0.417860079919,0.417860079919,C15566
179.0562,16.68,0.0548124957228,0.0548124957228,C21066
293.0553,14.86,0.117107979763,0.117107979763,C17136
257.0786,41.28,0.433466552019,0.433466552019,C09980
328.0417,5.66,0.0602790342303,0.0602790342303,C18661
421.0726,55.0,0.752886201209,0.752886201209,C10089
144.0666,46.94,0.0,0.0,C05825
257.0786,41.28,0.0920730415895,0.0920730415895,C13633
203.0832,49.39,0.837784315944,0.793892157972,C00078
241.012,12.9,0.829487179487,0.829487179487,C16848
181.0163,14.94,0.703468454796,0.703468454796,C12325
488.2017,11.16,0.0,0.0,C17376
154.0618,12.73,0.763881067688,0.763881067688,C00768
313.0579,45.33,0.0,0.0,C02569
391.1289,43.46,0.75,0.75,C11173
345.1103,51.22,0.783087824508,0.783087824508,C07266
194.0463,46.03,0.754534212696,0.754534212696,C19631
346.0579,16.53,0.70361893062,0.70361893062,C19970
553.2095,45.08,0.75,0.75,C17686
308.1011,14.26,0.785787205272,0.785787205272,C03525
245.1153,42.44,0.753119772921,0.753119772921,C17085
245.1153,42.44,0.718054009702,0.718054009702,C09287
433.1542,14.16,0.75,0.75,C11191
419.1242,4.55,0.75,0.75,C14918
417.1307,16.8,0.870485553772,0.870485553772,C06446
159.1021,2.6,0.75,0.75,C17527
445.2186,28.91,0.0,0.0,C13813
399.1772,46.89,0.818827744315,0.818827744315,C10621
160.0614,21.87,0.772990313791,0.772990313791,C03210
93.0356,35.73,0.75,0.75,C00146
193.0354,52.43,0.75,0.75,C08350
401.1165,48.39,0.75,0.75,C12311
538.1121,49.13,0.75,0.75,C07221
293.0555,41.29,0.0,0.0,C17133
373.115,2.78,0.0473929758228,0.0473929758228,C18591
161.045,14.07,0.357672306384,0.357672306384,C01088
289.1196,52.35,0.910297927461,0.910297927461,C03406
323.1059,49.61,0.75,0.75,C13778
377.1944,53.48,0.880285470932,0.880285470932,C15291
191.0196,12.52,0.781872234513,0.781872234513,C03600
146.0458,18.64,0.823518164436,0.823518164436,C00979
352.0669,26.91,0.75,0.75,C01304
135.045,50.1,0.75,0.75,C06224
251.0795,38.85,0.6899432696,0.6899432696,C16601
450.1753,16.56,0.75,0.75,C06970
257.0786,41.28,0.75,0.75,C05131
296.0971,4.8,0.75,0.75,C05342
417.1307,16.8,0.75,0.75,C17867
353.0498,16.61,0.0908879898258,0.0908879898258,C01268
203.0677,16.86,0.75,0.75,C07070
394.9782,3.41,0.0,0.0,C18552
179.0562,16.68,0.0548124957228,0.0548124957228,C00984
439.1979,54.64,0.75,0.75,C11899
251.0795,38.85,0.6899432696,0.6899432696,C16602
420.1983,16.74,0.75,0.75,C11098
89.0254,20.11,0.341324480027,0.341324480027,C01432
297.0625,44.87,0.75,0.75,C19787
222.0773,49.84,0.783300524934,0.783300524934,C18953
265.0514,14.52,0.476906185447,0.476906185447,C08506
147.0662,39.92,0.0,0.0,C21062
366.082,46.2,0.75,0.75,C08109
345.0652,12.31,0.543178323734,0.543178323734,C11620
163.0402,50.13,0.753399048266,0.753399048266,C01772
347.0411,16.66,0.0102345607473,0.0102345607473,C16699
165.0554,1.29,0.558801480036,0.558801480036,C02201
146.0458,18.64,0.174085550845,0.174085550845,C05574
427.17,12.94,0.75,0.75,C08951
181.0511,53.63,0.75,0.75,C21085
425.1582,43.92,0.765011223345,0.765011223345,C09261
129.018,22.91,0.0,0.0,C02132
193.0354,52.43,0.826829268293,0.826829268293,C06473
173.1019,13.47,0.83,0.79,C00062
191.0196,12.52,0.817754424779,0.817754424779,C21091
261.0889,52.77,0.75,0.75,C18260
405.1077,26.15,0.75,0.75,C13836
245.1153,42.44,0.745798498158,0.745798498158,C09606
179.0562,14.03,0.836162162162,0.836162162162,C08356
384.1477,14.16,0.75,0.75,C19981
129.018,22.91,0.4,0.2,C02226
508.9797,12.26,0.75,0.75,C13016
182.0278,54.05,0.75,0.75,C17239
257.0574,54.57,0.629000753893,0.629000753893,C03433
131.0458,13.85,0.717032075999,0.717032075999,C19301
254.9174,12.97,0.0,0.0,C07971
191.02,54.61,0.777638190955,0.777638190955,C20889
313.0572,46.41,0.0617483714274,0.0617483714274,C07590
308.1011,14.26,0.75,0.38,C00270
328.0417,5.66,0.170754142479,0.170754142479,C00575
151.0401,52.78,0.4,0.2,C00642
338.1362,47.01,0.770070936876,0.770070936876,C17426
427.1383,37.6,0.721058399217,0.410529199609,C15181
147.0297,21.13,0.75,0.75,C05405
181.0511,53.63,0.280255952908,0.280255952908,C04044
259.0221,12.87,0.796791551635,0.796791551635,C06312
380.0995,44.91,0.75,0.75,C07865
316.1541,46.99,0.708120250148,0.708120250148,C13794
147.0297,21.13,0.880028063611,0.880028063611,C03826
193.0349,13.51,0.85030116057,0.85030116057,C21047
357.1337,42.61,0.268883068358,0.268883068358,C09515
179.0562,16.68,0.0548124957228,0.0548124957228,C02209
396.1455,49.22,0.75,0.75,C15689
130.0872,29.07,0.0,0.0,C06418
390.1574,1.21,0.75,0.75,C13780
373.115,2.78,0.0493884649121,0.0493884649121,C09800
166.0503,16.59,0.86221832483,0.86221832483,C06051
150.0554,16.8,0.125775310209,0.125775310209,C03522
185.1185,6.51,0.877162629758,0.877162629758,C11417
193.0354,52.43,0.75,0.75,C00558
530.1893,26.02,0.0,0.0,C08440
113.035,13.89,0.0,0.0,C02777
179.0562,16.68,0.0,0.0,C00137
416.0222,50.1,0.75,0.75,C11038
301.0847,53.24,0.75,0.75,C14853
537.098,16.49,0.75,0.75,C08745
342.0864,16.15,0.75,0.75,C15772
338.1362,47.01,0.757875550055,0.757875550055,C09426
116.0713,16.51,0.0,0.0,C06417
259.0221,12.87,0.192507351923,0.192507351923,C10086
192.0325,16.7,0.141256772734,0.141256772734,C04185
257.0786,41.28,0.0940873093192,0.0940873093192,C09283
160.0613,36.62,0.0,0.0,C02207
335.078,16.49,0.238800825714,0.238800825714,C10296
449.1408,17.99,0.75,0.75,C09478
193.0349,13.51,0.85030116057,0.85030116057,C02024
130.0872,29.07,0.0,0.0,C00407
217.083,16.66,0.75,0.75,C20957
313.0576,42.03,0.0,0.0,C18052
338.0503,17.02,0.75,0.75,C04908
363.0193,16.6,0.741366557439,0.741366557439,C03601
335.0949,1.99,0.650060396885,0.650060396885,C10529
182.9296,11.14,0.0,0.0,C06550
315.0552,54.97,0.208754311822,0.208754311822,C19739
308.0996,20.59,0.82785467128,0.82785467128,C03525
163.04,24.96,0.0,0.0,C00166
129.018,22.91,0.0,0.0,C00490
471.1683,16.73,0.0,0.0,C00664
181.0511,53.63,0.307628909441,0.307628909441,C10447
586.0626,54.63,0.75,0.75,C01222
203.0832,49.39,0.756358467819,0.756358467819,C14916
301.108,16.55,0.0,0.0,C15486
179.0562,16.68,0.0,0.0,C07130
163.04,24.96,0.0,0.0,C05838
371.2262,8.25,0.75,0.75,C14554
333.097,21.97,0.0627584238174,0.0627584238174,C19019
313.1654,2.09,0.75,0.75,C16991
191.019,52.44,0.781407035176,0.637135678392,C00158
128.0345,50.95,0.0,0.0,C04282
381.1325,45.76,0.463995943736,0.463995943736,C08359
362.0544,16.58,0.374666282839,0.374666282839,C18731
269.0554,14.74,0.513090925617,0.513090925617,C07905
335.078,16.49,0.0678352162591,0.0678352162591,C10434
373.115,2.78,0.0493884649121,0.0493884649121,C16963
191.019,52.44,0.859296482412,0.859296482412,C02780
161.045,14.07,0.869904596704,0.869904596704,C03827
130.0872,25.79,0.0,0.0,C08263
113.0242,14.0,0.75,0.75,C00596
172.0405,50.12,0.0,0.0,C14040
135.045,50.1,0.75,0.75,C07215
335.078,16.49,0.75,0.75,C17193
130.0872,25.79,0.0,0.0,C16439
149.0452,15.31,0.0,0.0,C08373
373.1177,43.46,0.861979166667,0.861979166667,C09800
130.0872,29.07,0.0,0.0,C01933
191.02,54.61,0.777638190955,0.777638190955,C21095
275.09,16.56,0.0373672157166,0.0373672157166,C14318
409.014,43.49,0.75,0.75,C08065
191.019,52.44,0.777638190955,0.777638190955,C20889
175.0255,50.62,0.786043965874,0.786043965874,C04349
257.0574,54.57,0.53224249537,0.53224249537,C03177
265.0514,14.52,0.75,0.75,C18252
311.092,52.6,0.835148844171,0.835148844171,C07582
160.0614,21.87,0.827004398298,0.827004398298,C06234
350.0681,47.36,0.0884538603608,0.0884538603608,C08559
229.1446,8.0,0.0,0.0,C14523
315.0552,54.97,0.464337135524,0.464337135524,C10120
171.04,16.53,0.83037495014,0.83037495014,C05565
146.0453,17.05,0.330904675887,0.330904675887,C05941
128.051,51.08,0.0,0.0,C06413
103.0404,38.84,0.41,0.205,C01089
181.0509,50.12,0.673638910046,0.673638910046,C03964
323.1422,48.62,0.683266975135,0.683266975135,C17981
245.1154,48.94,0.661652672701,0.661652672701,C09606
113.035,13.89,0.0,0.0,C08311
135.045,50.1,0.75,0.75,C10700
147.0662,39.92,0.0,0.0,C21055
179.0562,16.68,0.0,0.0,C06151
166.0503,16.59,0.854166666667,0.854166666667,C14170
193.0349,13.51,0.85030116057,0.85030116057,C06472
180.0671,25.18,0.0633428767103,0.0633428767103,C19712
190.0506,54.5,0.804882221989,0.804882221989,C16596
249.1464,12.31,0.0,0.0,C13456
131.035,49.31,0.76840780365,0.76840780365,C02674
375.1343,52.06,0.75,0.565,C00255
203.0833,48.06,1.0,0.903981264637,C00525
147.045,43.79,0.0,0.0,C07720
142.0661,49.44,0.0,0.0,C14790
172.0405,50.12,0.0,0.0,C19474
180.0671,42.64,0.100331099354,0.100331099354,C06420
179.0562,14.03,0.848864737175,0.848864737175,C06153
409.0937,16.79,0.75,0.75,C12423
563.0382,12.38,0.75,0.75,C12210
421.0726,55.0,0.615123910642,0.615123910642,C16688
259.0221,12.87,0.526646074934,0.526646074934,C15924
181.0509,50.12,0.778809605038,0.778809605038,C20953
102.0556,14.17,0.0,0.0,C03665
188.0932,53.42,0.75,0.75,C10132
160.0613,36.62,0.0,0.0,C05016
174.056,43.1,0.0,0.0,C06344
451.1337,43.24,0.764728607302,0.764728607302,C12404
146.0455,14.24,0.000702212124172,0.000702212124172,C00979
114.0557,14.56,0.0,0.0,C00763
245.1155,47.61,0.696505352856,0.696505352856,C09394
430.0552,18.88,0.75,0.75,C10952
220.0616,52.94,0.75,0.75,C05657
161.045,14.07,0.869904596704,0.869904596704,C06159
307.0947,53.11,0.330483133813,0.330483133813,C17743
144.0666,46.94,0.0,0.0,C04076
179.0562,16.68,0.0,0.0,C06153
219.0783,38.04,0.148436550576,0.148436550576,C09985
546.0755,49.11,0.75,0.75,C14817
165.0554,1.29,0.75,0.75,C01744
177.0413,49.57,0.0,0.0,C00204
500.9255,11.44,0.0,0.0,C18143
258.0384,12.94,0.75,0.75,C06156
359.078,50.19,0.119464360965,0.119464360965,C09764
340.0941,51.97,0.0,0.0,C17248
201.0383,20.48,0.75,0.75,C20581
388.9421,11.44,0.0,0.0,C02884
137.0248,53.6,0.782554016564,0.782554016564,C10832
147.045,43.79,0.910828025478,0.910828025478,C00423
190.0722,14.25,0.75,0.75,C16850
133.0144,17.71,0.75,0.64,C00711
357.1337,42.61,0.806758530184,0.806758530184,C17508
187.0415,20.86,0.865726095006,0.865726095006,C10387
576.0751,54.14,0.75,0.75,C04896
193.0354,52.43,0.75,0.75,C06477
188.0932,16.69,0.75,0.75,C02256
401.0516,50.15,0.75,0.75,C18556
356.1722,1.06,0.75,0.75,C10412
267.0973,42.49,0.845359446331,0.845359446331,C11571
293.0553,14.86,0.788172140562,0.788172140562,C17132
131.0714,49.78,0.296300156926,0.296300156926,C13773
308.1011,14.26,0.75,0.38,C19909
296.1014,42.42,0.75,0.75,C05342
423.0986,48.35,0.75,0.75,C18438
149.0452,15.31,0.0,0.0,C20569
259.0221,12.87,0.824170988717,0.824170988717,C01113
249.1464,12.31,0.75,0.75,C09295
257.0574,54.57,0.75,0.75,C17369
191.02,54.61,0.859296482412,0.859296482412,C21091
