Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
o_{p=cge00531,f=G13041}, 0.973333333333, 0.161107279648, 0.0186030662546, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00531,f=G13042}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00531,f=G13043}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00531,f=G13073}, 0.893333333333, 0.308688984074, 0.0356443336102, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00531,f=G13074}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00532,f=C00401}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=C01490}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=C02189}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00154}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00155}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00156}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00157}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00158}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00159}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G00160}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G10609}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G10611}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G10612}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G10613}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00532,f=G10619}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00534,f=G00157}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G00162}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G00163}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G00164}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G10610}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G10612}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00534,f=G10619}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00009}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00040}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00080}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00093}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00111}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00116}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00124}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00162}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00184}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00197}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00258}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00416}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00422}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00577}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00605}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00641}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C00681}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C01885}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C03692}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00561,f=C06037}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00009}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00011}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00080}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00092}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00111}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00118}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00137}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00562,f=C00191}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00222}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00269}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C00641}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01177}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01194}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01204}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01220}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01243}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01245}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01272}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01277}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C01284}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C03546}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04006}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04062}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04063}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04477}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04520}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04549}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C04637}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C05981}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C11554}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C11555}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C11556}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00562,f=C11557}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=C00033}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=C00154}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00563,f=C00350}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=C00416}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=C00641}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00563,f=C01194}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00143}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00144}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00145}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00146}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00147}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00148}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G00149}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G10610}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G10617}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G10619}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G10622}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00563,f=G12396}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00563,f=G13044}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00009}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00011}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00013}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00014}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00019}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00021}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00033}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00040}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00065}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00080}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00084}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00093}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00111}, 0.04, 0.195959179423, 0.022627416998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00114}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00137}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00157}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00162}, 0.04, 0.195959179423, 0.022627416998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00189}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00269}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00307}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00344}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00346}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00350}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00370}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00416}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00513}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00570}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00588}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00564,f=C00641}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00670}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C00681}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C01194}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C01233}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C01241}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C01958}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C01996}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C02737}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C03372}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C03819}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C03892}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C04230}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C04233}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C04308}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C04438}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C05973}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C05974}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C05980}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C18125}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C18126}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00564,f=C18129}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00565,f=C00009}, 0.96, 0.195959179423, 0.022627416998, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00033}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00040}, 0.986666666667, 0.114697670227, 0.0132441461562, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00052}, 0.986666666667, 0.114697670227, 0.0132441461562, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00060}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00071}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00189}, 0.893333333333, 0.308688984074, 0.0356443336102, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00307}, 0.946666666667, 0.224697327285, 0.0259458124788, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00339}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00346}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00570}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C00670}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C01233}, 0.973333333333, 0.161107279648, 0.0186030662546, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03129}, 0.96, 0.195959179423, 0.022627416998, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03201}, 0.96, 0.195959179423, 0.022627416998, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03372}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03454}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03715}, 0.946666666667, 0.224697327285, 0.0259458124788, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C03820}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04317}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04475}, 0.893333333333, 0.308688984074, 0.0356443336102, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04517}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04598}, 0.946666666667, 0.224697327285, 0.0259458124788, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04635}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C04756}, 0.893333333333, 0.308688984074, 0.0356443336102, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C05212}, 0.933333333333, 0.249443825785, 0.0288032919929, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C05977}, 0.96, 0.195959179423, 0.022627416998, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C15645}, 0.946666666667, 0.224697327285, 0.0259458124788, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C15646}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C15647}, 0.96, 0.195959179423, 0.022627416998, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C20825}, 0.906666666667, 0.290898989724, 0.0335901220048, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00565,f=C20859}, 0.92, 0.271293199325, 0.0313262403319, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00590,f=C00025}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00028}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00030}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00080}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00127}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00157}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00219}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00342}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00343}, 0.0266666666667, 0.161107279648, 0.0186030662546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00590,f=C00427}, 0.0133333333333, 0.114697670227, 0.0132441461562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00584}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00639}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00696}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C00909}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C01312}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00590,f=C02165}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
