Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
g_C05581, 0.117393483709, 0.32188857341, 0.00764834584494, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05582, 0.505162907268, 0.499973343678, 0.00584114436154, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C05583, 0.120100250627, 0.325078729581, 0.00538352567932, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05584, 0.487218045113, 0.499836594928, 0.00513389738473, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
g_C05585, 0.117192982456, 0.32165010076, 0.00770354182684, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05587, 0.117493734336, 0.32200769669, 0.00596985933567, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05588, 0.107568922306, 0.309835196935, 0.00714228560397, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05589, 0.116390977444, 0.320693183297, 0.00661954574567, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05590, 0.105263157895, 0.306892204992, 0.00548100577855, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05594, 0.505864661654, 0.499965604561, 0.00484212545907, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C05598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05634, 0.654736842105, 0.475454003764, 0.00476865038852, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C05635, 0.49634085213, 0.499986610458, 0.00867073907758, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
g_C05636, 0.116090225564, 0.320333084605, 0.00843237138985, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05637, 0.113784461153, 0.317549299406, 0.00530544437597, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05638, 0.0939348370927, 0.291738039126, 0.00636616912881, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05639, 0.108571428571, 0.311100744887, 0.0065918359192, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05640, 0.118496240602, 0.323194804359, 0.0062250419952, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05642, 0.50305764411, 0.499990650725, 0.00506941912896, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C05643, 0.128421052632, 0.334558045595, 0.0059496492923, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05645, 0.106365914787, 0.308305379386, 0.00622893347889, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05647, 0.0909273182957, 0.287505723566, 0.00656926085995, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05648, 0.122506265664, 0.327869609048, 0.0055182493982, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05651, 0.117393483709, 0.32188857341, 0.00569807103045, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05653, 0.112280701754, 0.315711491346, 0.00617184115996, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05668, 0.178947368421, 0.38330824118, 0.0109163649524, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05670, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05689, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05697, 0.0192481203008, 0.13739588846, 0.00486461961803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05698, 0.00220551378446, 0.0469110807103, 0.000632100519077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05703, 0.00882205513784, 0.0935105688197, 0.00167980739442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05744, 0.125213032581, 0.330960313411, 0.00813855001379, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05745, 0.182857142857, 0.386549360578, 0.00743128917278, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05746, 0.174536340852, 0.379570028551, 0.00865945286175, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05747, 0.148471177945, 0.355566431577, 0.00981337434781, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05748, 0.162807017544, 0.369189507682, 0.00810538560392, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05749, 0.144561403509, 0.351658078429, 0.00942324093112, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05750, 0.150776942356, 0.357831323405, 0.00768696823626, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05751, 0.124411027569, 0.330049880758, 0.00918120698925, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05752, 0.268471177945, 0.443164083109, 0.0098312462442, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
g_C05753, 0.173934837093, 0.379053438895, 0.00812092943877, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05754, 0.13022556391, 0.336551432049, 0.00754032792725, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05755, 0.160501253133, 0.367070294188, 0.00790574900047, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05756, 0.19298245614, 0.394639364182, 0.00800848952672, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05757, 0.138045112782, 0.34494732876, 0.00800685223327, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05758, 0.163709273183, 0.370011549897, 0.0091427199246, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05759, 0.181052631579, 0.385061782286, 0.0086353652917, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05760, 0.131629072682, 0.338087059656, 0.0088057347909, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05761, 0.157192982456, 0.363982621457, 0.00796433740745, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05762, 0.164912280702, 0.371101361323, 0.00778112875472, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05763, 0.15298245614, 0.35997058804, 0.0103103360907, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05764, 0.170025062657, 0.375654815922, 0.00981021312734, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05766, 0.111378446115, 0.314600203204, 0.00547764469167, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05768, 0.0967418546366, 0.29560593397, 0.00521598596047, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05774, 0.103458646617, 0.304556981625, 0.00612706823919, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05787, 0.104461152882, 0.305857843484, 0.00514000496654, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05791, 0.102857142857, 0.303772202514, 0.00717427042329, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05819, 0.080701754386, 0.272376543089, 0.00660516473708, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05823, 0.0846115288221, 0.278302745248, 0.00616244405764, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05827, 0.121804511278, 0.327059891015, 0.00632806314967, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05828, 0.128320802005, 0.334446668062, 0.00728200866793, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05843, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05844, 0.105664160401, 0.307407295957, 0.00584721990473, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
