Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
o_{p=cge00310,f=C01259}, 0.32, 0.466476151588, 0.0932952303175, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C02188}, 0.24, 0.427083130081, 0.0854166260163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00310,f=C03366}, 0.2, 0.4, 0.08, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00310,f=C03793}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C04076}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00310,f=C04253}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00310,f=C04487}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C04570}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00310,f=C05544}, 0.48, 0.499599839872, 0.0999199679744, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C05545}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C05546}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00310,f=C06157}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00310,f=C15972}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00310,f=C15973}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00310,f=C16741}, 0.44, 0.49638694584, 0.0992773891679, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C00009}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00011}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00012}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00014}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00019}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00021}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00022}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00025}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00026}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00037}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00042}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00048}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00062}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00077}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00080}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00086}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00134}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00135}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00148}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00170}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00179}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C00300}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00315}, 0.08, 0.271293199325, 0.054258639865, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00327}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00334}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00533}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C00555}, 0.44, 0.49638694584, 0.0992773891679, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C00581}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C00750}, 0.12, 0.324961536185, 0.0649923072371, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00763}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C00884}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C01035}, 0.2, 0.4, 0.08, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C01137}, 0.24, 0.427083130081, 0.0854166260163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C01157}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C01165}, 0.2, 0.4, 0.08, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C02305}, 0.12, 0.324961536185, 0.0649923072371, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C02714}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C02946}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C03287}, 0.24, 0.427083130081, 0.0854166260163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C03440}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C03564}, 0.4, 0.489897948557, 0.0979795897113, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C03912}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00330,f=C04281}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00330,f=C04282}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05147}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05665}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05933}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05936}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05938}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05946}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00330,f=C05947}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00340,f=C00009}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00011}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00014}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00019}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00021}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00025}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00049}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00080}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00099}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00101}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00135}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00386}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00388}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00439}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00664}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C00785}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C01044}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C01152}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C01262}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C02835}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C03680}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C05127}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C05130}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C05827}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00340,f=C05828}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00011}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00014}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00019}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00021}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00022}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00025}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00026}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00072}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00080}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00082}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00122}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00164}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00218}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00268}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00272}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00355}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00483}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00544}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00547}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00628}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00642}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00788}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C00822}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01036}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01060}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01061}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01161}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01179}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01382}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01693}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C01829}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C02218}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C02465}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C02514}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C02515}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C03758}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C03765}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C04043}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C04185}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05350}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05422}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05576}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05577}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05578}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05579}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05580}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05581}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05582}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05583}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05584}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05585}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05587}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05588}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05589}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05590}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C05594}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00350,f=C17938}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00011}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00014}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00025}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00026}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00037}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00079}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00080}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00082}, 0.96, 0.195959179423, 0.0391918358845, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00166}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00268}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00272}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00582}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C00601}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C02763}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C05332}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C05598}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C05852}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00360,f=C07086}, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
o_{p=cge00380,f=C00011}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00014}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00019}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00021}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00025}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00026}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00041}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00078}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00080}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00108}, 0.16, 0.366606055596, 0.0733212111193, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C00268}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00272}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00322}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00328}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C00331}, 0.32, 0.466476151588, 0.0932952303175, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C00332}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00398}, 0.24, 0.427083130081, 0.0854166260163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C00527}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00632}, 0.32, 0.466476151588, 0.0932952303175, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C00637}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C00643}, 0.36, 0.48, 0.096, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C00780}, 0.24, 0.427083130081, 0.0854166260163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C00877}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C00954}, 0.32, 0.466476151588, 0.0932952303175, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C00978}, 0.56, 0.49638694584, 0.0992773891679, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
o_{p=cge00380,f=C01144}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C01252}, 0.28, 0.448998886413, 0.0897997772826, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C01598}, 0.2, 0.4, 0.08, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C02700}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C03024}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C03161}, 0.04, 0.195959179423, 0.0391918358845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
o_{p=cge00380,f=C03227}, 0.32, 0.466476151588, 0.0932952303175, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C03824}, 0.52, 0.499599839872, 0.0999199679744, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
o_{p=cge00380,f=C04253}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
o_{p=cge00380,f=C04409}, 0.44, 0.49638694584, 0.0992773891679, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o_{p=cge00380,f=C04570}, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
